SID,corr,p
sid1872,0.41756987078105295,9.896836212539992e-09
sid1873,0.3012323043174091,0.00012001693477175303
sid1875,0.7461958037519477,2.5437055844971045e-31
sid1877,-0.12148928802619963,0.08194014481882794
sid1878,-0.16354553794400764,0.024923327567449718
sid1880,-0.08548493627299698,0.2264151755582381
sid1881,0.06456277390775834,0.472607769915231
sid1882,-0.04780520012487241,0.5286625840746497
sid1884,-0.07778547429402306,0.3716694155791289
sid1885,-0.031062505555302895,0.68759977707399
sid1886,-0.07402185635241894,0.36477001980981794
sid1887,-0.08694394624158089,0.2553568982213273
sid1888,0.13423359113602185,0.14554333891837098
sid1889,-0.042221166189881004,0.6019300213170398
sid1890,0.45749918870545264,5.21117721913683e-11
sid1892,0.105204017989756,0.16464940144497087
sid1893,0.2880405564064376,0.00017567586486584303
sid1894,0.1913327412204324,0.03401085931284909
sid1895,0.12948832675327357,0.057427036257917605
sid1898,-0.06280454697590733,0.47951803861681297
sid1899,-0.0025787362503000948,0.9760528619587663
sid1901,-0.07947259310104875,0.3523819628586484
sid1903,0.16067405746490107,0.020124052284777625
sid1904,0.1313412251486643,0.0868344224513817
sid1905,0.06581370316589062,0.40683554795102495
sid1906,-0.13362775901263094,0.08902738760315752
sid1907,0.054635505018408345,0.5637029075608238
sid1908,0.11858369160297032,0.17565722069078496
sid1913,0.6444495610500707,5.689999709426464e-19
sid1914,0.05521978984752916,0.547459105274941
sid1915,-0.04465561241627952,0.5713804978331442
sid1916,0.4115733070012639,2.2216281351764075e-12
sid1917,0.7354390766885348,1.9699246479960621e-25
sid1918,0.16764968139410055,0.027473072854818842
sid1919,-0.3170953412799956,0.0009812340272913726
sid1922,0.00805297616113522,0.9362966533165091
sid1923,-0.31683488079460115,5.280239230768191e-05
sid1924,0.4071432350161959,2.190347219488807e-09
sid1925,0.13421709588934624,0.09482923761732054
sid1927,0.7011054681742281,3.3715022276886083e-31
sid1928,-0.05781774685978023,0.44202818984336767
sid1929,-0.08789172228918415,0.3035438786334816
sid1934,-0.11723185518118866,0.16776178165890898
sid1935,-0.09392416981272123,0.25618240905861195
sid1940,-0.14034527290587745,0.07045062501968502
sid1941,-0.19317438265772013,0.033762223503037876
sid1942,-0.23948458898165864,0.0037178748470000555
sid1943,0.009680379871686644,0.9157211704757493
sid1944,-0.002865133327319879,0.9687884610701802
sid1945,0.32316682507757555,7.232315345007552e-06
sid1946,0.06246407505365925,0.38566654545502854
sid1947,-0.06919694130149438,0.414882361437951
sid1950,-0.2948607594579631,0.058008508599499915
sid1951,-0.03743473709793619,0.7322037624298622
sid1953,-0.1327391239881839,0.1536666404422424
sid1956,-0.29316601789134833,0.00013265904282181682
sid1957,0.05455219525651176,0.5297331672304022
sid1958,,
sid1959,0.4919662030814062,2.480284619235304e-10
sid1960,-0.013203769108835516,0.8568970659834632
sid1961,0.11570266722052688,0.14385733312131407
sid1964,,
sid1965,0.07078244105464641,0.3846056598103048
sid1967,0.16026114977048694,0.04709583650342929
sid1968,0.1867937296604852,0.014726736380907206
sid1969,-0.08245109628929828,0.2530649714081406
sid1970,0.31210913045185773,2.10485513733539e-06
sid1972,0.31538949082123524,9.981727382824305e-05
sid1975,-0.009744274186413125,0.9023601088423393
sid1978,-0.02688503334709817,0.7448263832159578
sid1980,0.2236251360907616,0.003569826410833128
sid1981,-0.08645585422247692,0.2961058813970563
sid1983,-0.023969825540087978,0.6928324984778078
sid1984,-0.02509358814331944,0.6775435917994015
sid1985,,
sid1986,0.024632742427724803,0.7527462141400663
sid1989,0.008550034432794873,0.9170158613827091
sid1990,-0.2600578221312407,0.0010432471640808843
sid1991,-0.04014423421372394,0.5192854762343125
sid1997,,
sid1999,-0.010728389373238828,0.8918839709667847
